Time,REMONI_VENTILATION:DesPer 1:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 1:Des Heat Cap [W],REMONI_VENTILATION:DesPer 1:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 1:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 1:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 2:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 2:Des Heat Cap [W],REMONI_VENTILATION:DesPer 2:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 2:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 2:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 3:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 3:Des Heat Cap [W],REMONI_VENTILATION:DesPer 3:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 3:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 3:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 4:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 4:Des Heat Cap [W],REMONI_VENTILATION:DesPer 4:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 4:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 4:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 5:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 5:Des Heat Cap [W],REMONI_VENTILATION:DesPer 5:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 5:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 5:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 6:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 6:Des Heat Cap [W],REMONI_VENTILATION:DesPer 6:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 6:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 6:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 7:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 7:Des Heat Cap [W],REMONI_VENTILATION:DesPer 7:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 7:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 7:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 8:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 8:Des Heat Cap [W],REMONI_VENTILATION:DesPer 8:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 8:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 8:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer 9:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer 9:Des Heat Cap [W],REMONI_VENTILATION:DesPer 9:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer 9:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer 9:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer10:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer10:Des Heat Cap [W],REMONI_VENTILATION:DesPer10:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer10:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer10:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer11:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer11:Des Heat Cap [W],REMONI_VENTILATION:DesPer11:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer11:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer11:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer12:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer12:Des Heat Cap [W],REMONI_VENTILATION:DesPer12:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer12:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer12:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer13:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer13:Des Heat Cap [W],REMONI_VENTILATION:DesPer13:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer13:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer13:Des Tot Cool Cap [W],REMONI_VENTILATION:DesPer14:Des Heat Mass Flow [kg/s],REMONI_VENTILATION:DesPer14:Des Heat Cap [W],REMONI_VENTILATION:DesPer14:Des Cool Mass Flow [kg/s],REMONI_VENTILATION:DesPer14:Des Sens Cool Cap [W],REMONI_VENTILATION:DesPer14:Des Tot Cool Cap [W]
07:45:00,2.366806E+00,5.565234E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.534357E+00,6.570411E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.493413E+00,1.695755E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.449418E+00,1.558412E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.239725E+00,4.816299E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.369706E+00,5.548242E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.270253E+00,1.351286E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.296654E+00,1.431490E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.506066E+00,2.116694E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.528646E+00,2.194511E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.363717E+00,1.642561E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.383540E+00,1.708146E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.430445E+00,1.866673E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.452682E+00,1.939484E+04,5.440203E-01,0.000000E+00,0.000000E+00
08:00:00,2.342135E+00,5.507223E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.507184E+00,6.499962E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.473073E+00,1.672660E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.429375E+00,1.536862E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.215516E+00,4.764239E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.345011E+00,5.490422E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.248772E+00,1.306036E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.274999E+00,1.384714E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.479696E+00,2.053091E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.502149E+00,2.129528E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.341624E+00,1.591887E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.361330E+00,1.656306E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.407960E+00,1.812077E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.427685E+00,1.880503E+04,5.440203E-01,0.000000E+00,0.000000E+00
08:15:00,2.321336E+00,5.458318E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.484382E+00,6.440849E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.455414E+00,1.652608E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.411912E+00,1.518086E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.195061E+00,4.720253E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.324197E+00,5.441691E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.229365E+00,1.261095E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.255474E+00,1.338341E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.455984E+00,1.991003E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.478348E+00,2.066151E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.321796E+00,1.541862E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.341418E+00,1.605189E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.387847E+00,1.758368E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.407492E+00,1.825688E+04,5.440203E-01,0.000000E+00,0.000000E+00
08:30:00,2.303139E+00,5.415531E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.465821E+00,6.392727E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.439918E+00,1.635012E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.396593E+00,1.501615E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.177159E+00,4.681758E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.305986E+00,5.399053E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.211617E+00,1.218600E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.237622E+00,1.294500E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.435259E+00,1.933889E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.456635E+00,2.006603E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.303675E+00,1.494589E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.323223E+00,1.556890E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.369473E+00,1.707635E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.389048E+00,1.773918E+04,5.440203E-01,0.000000E+00,0.000000E+00
08:45:00,2.286961E+00,5.377489E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.449320E+00,6.349949E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.426122E+00,1.619347E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.382954E+00,1.486951E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.161241E+00,4.647526E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.289795E+00,5.361144E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.195133E+00,1.178062E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.221045E+00,1.252683E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.417997E+00,1.882204E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.437512E+00,1.951442E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.286856E+00,1.449510E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.306338E+00,1.510835E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.352428E+00,1.659269E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.371939E+00,1.724566E+04,5.440203E-01,0.000000E+00,0.000000E+00
09:00:00,2.272395E+00,5.343241E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.434473E+00,6.311458E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.413703E+00,1.605246E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.370676E+00,1.473749E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.146902E+00,4.616693E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.275218E+00,5.327015E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.179644E+00,1.139146E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.205472E+00,1.212540E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.401803E+00,1.832606E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.421263E+00,1.900892E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.271063E+00,1.406239E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.290486E+00,1.466631E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.336429E+00,1.612850E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.355884E+00,1.677202E+04,5.440203E-01,0.000000E+00,0.000000E+00
09:15:00,2.259187E+00,5.312183E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.421015E+00,6.276566E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.402404E+00,1.592416E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.359502E+00,1.461735E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.133896E+00,4.588724E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.262000E+00,5.296067E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.165206E+00,1.104303E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.190953E+00,1.176574E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.386719E+00,1.788014E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.406130E+00,1.855430E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.256344E+00,1.367420E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.275713E+00,1.426959E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.321524E+00,1.571157E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.340926E+00,1.634648E+04,5.440203E-01,0.000000E+00,0.000000E+00
09:30:00,2.247137E+00,5.283847E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.408739E+00,6.244741E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.392064E+00,1.580675E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.349276E+00,1.450740E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.122026E+00,4.563200E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.249940E+00,5.267831E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.151694E+00,1.070840E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.177362E+00,1.142029E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.372613E+00,1.745205E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.391978E+00,1.811789E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.242570E+00,1.330141E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.261890E+00,1.388863E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.307580E+00,1.531126E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.326935E+00,1.593791E+04,5.440203E-01,0.000000E+00,0.000000E+00
09:45:00,2.236080E+00,5.257850E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.397481E+00,6.215553E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.382557E+00,1.569880E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.339872E+00,1.440629E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.111134E+00,4.539776E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.238876E+00,5.241926E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.139006E+00,1.038613E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.164595E+00,1.108756E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.359375E+00,1.703991E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.378696E+00,1.769772E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.229635E+00,1.294239E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.248909E+00,1.352175E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.294489E+00,1.492578E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.313800E+00,1.554450E+04,5.440203E-01,0.000000E+00,0.000000E+00
10:00:00,2.225890E+00,5.233888E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.387107E+00,6.188658E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.373775E+00,1.559908E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.331185E+00,1.431288E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.101091E+00,4.518181E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.228678E+00,5.218049E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.127056E+00,1.007500E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.152561E+00,1.076626E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.346912E+00,1.664209E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.366188E+00,1.729211E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.217450E+00,1.259577E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.236679E+00,1.316752E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.282162E+00,1.455367E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.301427E+00,1.516467E+04,5.440203E-01,0.000000E+00,0.000000E+00
10:15:00,2.216459E+00,5.211714E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.377510E+00,6.163777E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.365631E+00,1.550660E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.323255E+00,1.422762E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.091795E+00,4.498191E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.219240E+00,5.195953E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.115764E+00,9.797472E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.141186E+00,1.047940E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.335146E+00,1.628541E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.354373E+00,1.692822E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.205941E+00,1.228583E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.225122E+00,1.285057E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.270521E+00,1.422045E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.289738E+00,1.482435E+04,5.440203E-01,0.000000E+00,0.000000E+00
10:30:00,2.207702E+00,5.191121E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.368600E+00,6.140678E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.358053E+00,1.542055E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.316871E+00,1.415898E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.083161E+00,4.479623E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.210477E+00,5.175435E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.105068E+00,9.528661E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.130408E+00,1.020152E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.324012E+00,1.594006E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.343187E+00,1.657583E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.195044E+00,1.198569E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.214175E+00,1.254358E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.259503E+00,1.389780E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.278668E+00,1.449474E+04,5.440203E-01,0.000000E+00,0.000000E+00
10:45:00,2.199544E+00,5.171940E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.360303E+00,6.119168E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.350980E+00,1.534024E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.310916E+00,1.409495E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.075116E+00,4.462324E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.202314E+00,5.156322E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.094916E+00,9.267834E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.120174E+00,9.931880E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.313454E+00,1.560507E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.332576E+00,1.623398E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.184709E+00,1.169453E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.203784E+00,1.224571E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.249053E+00,1.358481E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.268165E+00,1.417497E+04,5.440203E-01,0.000000E+00,0.000000E+00
11:00:00,2.191924E+00,5.154023E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.352555E+00,6.099082E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.344361E+00,1.526509E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.305347E+00,1.403507E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.067600E+00,4.446162E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.194689E+00,5.138470E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.085261E+00,9.014353E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.110441E+00,9.669832E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.303421E+00,1.527959E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.322495E+00,1.590187E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.174885E+00,1.141161E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.193903E+00,1.195624E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.239122E+00,1.328069E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.258184E+00,1.386428E+04,5.440203E-01,0.000000E+00,0.000000E+00
11:15:00,2.184790E+00,5.137247E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.345303E+00,6.080280E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.338152E+00,1.519458E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.300125E+00,1.397893E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.060561E+00,4.431026E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.187550E+00,5.121755E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.076262E+00,8.826052E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.101368E+00,9.474625E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.294074E+00,1.503347E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.313106E+00,1.565042E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.165731E+00,1.119971E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.184695E+00,1.173904E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.229869E+00,1.305175E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.248886E+00,1.363006E+04,5.440203E-01,0.000000E+00,0.000000E+00
11:30:00,2.178125E+00,5.121575E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.338529E+00,6.062719E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.332314E+00,1.512830E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.295219E+00,1.392618E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.053984E+00,4.416883E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.180880E+00,5.106139E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.067892E+00,8.644740E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.092932E+00,9.286733E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.285382E+00,1.479688E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.304379E+00,1.540878E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.157219E+00,1.099583E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.176134E+00,1.153011E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.221265E+00,1.283159E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.240244E+00,1.340488E+04,5.440203E-01,0.000000E+00,0.000000E+00
11:45:00,2.171872E+00,5.106874E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.332176E+00,6.046249E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.327494E+00,1.507357E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.290622E+00,1.387675E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.047814E+00,4.403613E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.174624E+00,5.091491E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.060184E+00,8.470476E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.085105E+00,9.105737E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.277317E+00,1.456927E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.296283E+00,1.517638E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.149320E+00,1.079950E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.168192E+00,1.132900E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.213280E+00,1.261968E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.232227E+00,1.318821E+04,5.440203E-01,0.000000E+00,0.000000E+00
12:00:00,2.165987E+00,5.093035E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.326198E+00,6.030750E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.323126E+00,1.502397E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.286297E+00,1.383025E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.042004E+00,4.391120E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.168735E+00,5.077703E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.053123E+00,8.302950E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.077864E+00,8.931250E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.269852E+00,1.435014E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.288792E+00,1.495269E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.142007E+00,1.061030E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.160845E+00,1.113527E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.205890E+00,1.241558E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.224808E+00,1.297958E+04,5.440203E-01,0.000000E+00,0.000000E+00
12:15:00,2.160436E+00,5.079982E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.320560E+00,6.016134E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.319004E+00,1.497716E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.282215E+00,1.378636E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.036523E+00,4.379334E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.163180E+00,5.064698E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.046436E+00,8.161903E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.071010E+00,8.784052E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.262785E+00,1.416369E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.281701E+00,1.476224E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.135083E+00,1.045016E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.153891E+00,1.097116E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.198892E+00,1.224234E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.217785E+00,1.280237E+04,5.440203E-01,0.000000E+00,0.000000E+00
12:30:00,2.155160E+00,5.067578E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.315204E+00,6.002247E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.315106E+00,1.493290E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.278354E+00,1.374485E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.031314E+00,4.368131E+04,5.440203E-01,0.000000E+00,0.000000E+00,2.157901E+00,5.052339E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.040087E+00,8.024588E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.064504E+00,8.640839E+03,5.440203E-01,0.000000E+00,0.000000E+00,1.256077E+00,1.398243E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.274972E+00,1.457711E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.128510E+00,1.029439E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.147291E+00,1.081157E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.192250E+00,1.207387E+04,5.440203E-01,0.000000E+00,0.000000E+00,1.211120E+00,1.263007E+04,5.440203E-01,0.000000E+00,0.000000E+00
